title,price,link
"Dyazo Computer Wired Headphones | Headset with Mic | 3.5 MM Jack | Compatible for Laptops, PC, Notebooks (Black)",499,https://www.amazon.in/Dyazo-Computer-Headphones-Compatible-Notebooks/dp/B0DRVJ2FG1/ref=sr_1_184?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.hm71O1C4c-9bO5c4k37X7D_qx8zGtxCzXul4aPujDM9uqK5cCmT0Xd8MnbIiLJGo75VOYgM3NOwxWHRCKPghnuXKVL2J3Xo2TOKMEsqoIQzpKfYXqgkkFCYbiJmMsgzyAwRE_Q_sukLIziXco-hfGiVGCj2QoBd0HaJBAe1YhrhcsgDN7u2UQB9_3P1ucG256AeNK3uwcjgVhyyVLe1bUxvmUzS82BV8syvh-BtIRSw.WzW1md9xRPH76QIto8wn0Qt2tB-TiB48fV9LMfGOxm8&dib_tag=se&keywords=laptop&qid=1747138869&sprefix=laptop%2Caps%2C262&sr=8-184
OneAssist 2 Years Total Protection Plan for Laptop Between INR 40001-50000 (E-Mail Delivery Only),"2,299",https://www.amazon.in/OneAssist-Protection-Between-40001-50000-Delivery/dp/B0CM7GMTL9/ref=sr_1_185?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.hm71O1C4c-9bO5c4k37X7D_qx8zGtxCzXul4aPujDM9uqK5cCmT0Xd8MnbIiLJGo75VOYgM3NOwxWHRCKPghnuXKVL2J3Xo2TOKMEsqoIQzpKfYXqgkkFCYbiJmMsgzyAwRE_Q_sukLIziXco-hfGiVGCj2QoBd0HaJBAe1YhrhcsgDN7u2UQB9_3P1ucG256AeNK3uwcjgVhyyVLe1bUxvmUzS82BV8syvh-BtIRSw.WzW1md9xRPH76QIto8wn0Qt2tB-TiB48fV9LMfGOxm8&dib_tag=se&keywords=laptop&qid=1747138869&sprefix=laptop%2Caps%2C262&sr=8-185
Gear Classic 20L Small Faux Leather Water Resistant Anti Theft 3 Compartment Laptop Backpack/Office Backpack for Men/Women,939,https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0519/dp/B07G4JQX2F/ref=sr_1_186?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.hm71O1C4c-9bO5c4k37X7D_qx8zGtxCzXul4aPujDM9uqK5cCmT0Xd8MnbIiLJGo75VOYgM3NOwxWHRCKPghnuXKVL2J3Xo2TOKMEsqoIQzpKfYXqgkkFCYbiJmMsgzyAwRE_Q_sukLIziXco-hfGiVGCj2QoBd0HaJBAe1YhrhcsgDN7u2UQB9_3P1ucG256AeNK3uwcjgVhyyVLe1bUxvmUzS82BV8syvh-BtIRSw.WzW1md9xRPH76QIto8wn0Qt2tB-TiB48fV9LMfGOxm8&dib_tag=se&keywords=laptop&qid=1747138869&sprefix=laptop%2Caps%2C262&sr=8-186
"Lenovo V14 G3, 12th Gen Intel Core i7-1255U Upto 4.70Ghz (16GB RAM/512GB SSD/Windows 11) 14.0"" FHD Display Thin and Light Laptop/Iron Grey /1.70 kg 1 Year Onsite Brand Warranty","44,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MzM3ODcxMDA0NzQzMzU1OjE3NDcxMzg4NzA6c3BfbXRmOjMwMDU1MTM4NjYxMTMzMjo6MDo6&url=%2FLenovo-i7-1255U-4-70Ghz-Windows-Warranty%2Fdp%2FB0F32ZBDNJ%2Fref%3Dsr_1_187_sspa%3Fcrid%3D4H22E92RYJXX%26dib%3DeyJ2IjoiMSJ9.hm71O1C4c-9bO5c4k37X7D_qx8zGtxCzXul4aPujDM9uqK5cCmT0Xd8MnbIiLJGo75VOYgM3NOwxWHRCKPghnuXKVL2J3Xo2TOKMEsqoIQzpKfYXqgkkFCYbiJmMsgzyAwRE_Q_sukLIziXco-hfGiVGCj2QoBd0HaJBAe1YhrhcsgDN7u2UQB9_3P1ucG256AeNK3uwcjgVhyyVLe1bUxvmUzS82BV8syvh-BtIRSw.WzW1md9xRPH76QIto8wn0Qt2tB-TiB48fV9LMfGOxm8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1747138869%26sprefix%3Dlaptop%252Caps%252C262%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Lenovo Smartchoice IdeaPad Slim 3 13th Gen Core i7-13620H 15.3 inch (38.8cm) WUXGA IPS Laptop (16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg), 83K100CJIN","67,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MzM3ODcxMDA0NzQzMzU1OjE3NDcxMzg4NzA6c3BfbXRmOjMwMDUzNDkzODEwODAzMjo6MDo6&url=%2FLenovo-Smartchoice-i7-13620H-Keyboard-83K100CJIN%2Fdp%2FB0F2162VGQ%2Fref%3Dsr_1_188_sspa%3Fcrid%3D4H22E92RYJXX%26dib%3DeyJ2IjoiMSJ9.hm71O1C4c-9bO5c4k37X7D_qx8zGtxCzXul4aPujDM9uqK5cCmT0Xd8MnbIiLJGo75VOYgM3NOwxWHRCKPghnuXKVL2J3Xo2TOKMEsqoIQzpKfYXqgkkFCYbiJmMsgzyAwRE_Q_sukLIziXco-hfGiVGCj2QoBd0HaJBAe1YhrhcsgDN7u2UQB9_3P1ucG256AeNK3uwcjgVhyyVLe1bUxvmUzS82BV8syvh-BtIRSw.WzW1md9xRPH76QIto8wn0Qt2tB-TiB48fV9LMfGOxm8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1747138869%26sprefix%3Dlaptop%252Caps%252C262%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"HP 15, 13th Gen Intel Core i5-1334U Laptop(16GB DDR4, 512GB SSD), 15.6""/39.6cm,FHD,Win 11,Office 24,Microsoft 365*, Silver,1.59kg, Iris Xe Graphics, FHD Camera w/Privacy Shutter, Backlit KB, fd0467tu","58,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDk5OTgxNTcxODAyOTMwOjE3NDcxMzg3NzM6c3BfYXRmX25leHQ6MzAwNDkxNDQzNjQxNjMyOjowOjo&url=%2FHP-i5-1334U-Microsoft-Graphics-fd0467tu%2Fdp%2FB0DTK9DZB4%2Fref%3Dsr_1_17_sspa%3Fcrid%3D4H22E92RYJXX%26dib%3DeyJ2IjoiMSJ9.B46mybvsKLDuSoJUUdM2BN4I8wXCYpptI_N621l_bUriB5gsQCG2VJDEx6FvlCOqjTi1zHXZrBWxUYKa_65tq_6uhfkcMsNujJfqzVOItLSaqNjbiaXxndrC-APTSar2gfBi9Z3a_ab5Z5lnfkg-WSojGaj57XGh0Q_y0BpQTmUWRZVQ5Gd3HxqKwq-JskoCL0dtEL42syrAZDp5NhNJHAc27MEd1NOR0O7uadEV18Q.9OzlOHqVWtQ575Bkmz4uv3cP3zofFUk2b5pCxhJpZjg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1747138773%26sprefix%3Dlaptop%252Caps%252C262%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Ant Esports NC210 Gaming Notebook Cooler with 6 Cooling Fans for 10"" - 15.6"" Laptops, RGB Lights, 2 USB Ports","1,099",https://www.amazon.in/Ant-Esports-Gaming-Notebook-Cooling/dp/B0B9SM7PRF/ref=sr_1_189?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.hm71O1C4c-9bO5c4k37X7D_qx8zGtxCzXul4aPujDM9uqK5cCmT0Xd8MnbIiLJGo75VOYgM3NOwxWHRCKPghnuXKVL2J3Xo2TOKMEsqoIQzpKfYXqgkkFCYbiJmMsgzyAwRE_Q_sukLIziXco-hfGiVGCj2QoBd0HaJBAe1YhrhcsgDN7u2UQB9_3P1ucG256AeNK3uwcjgVhyyVLe1bUxvmUzS82BV8syvh-BtIRSw.WzW1md9xRPH76QIto8wn0Qt2tB-TiB48fV9LMfGOxm8&dib_tag=se&keywords=laptop&qid=1747138869&sprefix=laptop%2Caps%2C262&sr=8-189
"Portronics My Buddy K2 Portable Laptop Stand with 7 Adjustable Level, Ergonomic Design, Multifunctional for All Laptops(Grey)",540,https://www.amazon.in/Portronics-Portable-Adjustable-Ergonomic-Multifunctional/dp/B09GPP519M/ref=sr_1_190?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.hm71O1C4c-9bO5c4k37X7D_qx8zGtxCzXul4aPujDM9uqK5cCmT0Xd8MnbIiLJGo75VOYgM3NOwxWHRCKPghnuXKVL2J3Xo2TOKMEsqoIQzpKfYXqgkkFCYbiJmMsgzyAwRE_Q_sukLIziXco-hfGiVGCj2QoBd0HaJBAe1YhrhcsgDN7u2UQB9_3P1ucG256AeNK3uwcjgVhyyVLe1bUxvmUzS82BV8syvh-BtIRSw.WzW1md9xRPH76QIto8wn0Qt2tB-TiB48fV9LMfGOxm8&dib_tag=se&keywords=laptop&qid=1747138869&sprefix=laptop%2Caps%2C262&sr=8-190
Tommy Hilfiger Joshua Polyester Unisex 15 Inch Laptop Backpack - Navy | 21 Ltr Capacity| Padded & Adjustable Strap | Water Resistant | 3 Compartment | Water Bottle Holder | USB Cable holder Pocket,"1,567",https://www.amazon.in/Hilfiger-Joshua-Backpack-TH-JOSHUALAP08/dp/B07N8HR66T/ref=sr_1_191?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.hm71O1C4c-9bO5c4k37X7D_qx8zGtxCzXul4aPujDM9uqK5cCmT0Xd8MnbIiLJGo75VOYgM3NOwxWHRCKPghnuXKVL2J3Xo2TOKMEsqoIQzpKfYXqgkkFCYbiJmMsgzyAwRE_Q_sukLIziXco-hfGiVGCj2QoBd0HaJBAe1YhrhcsgDN7u2UQB9_3P1ucG256AeNK3uwcjgVhyyVLe1bUxvmUzS82BV8syvh-BtIRSw.WzW1md9xRPH76QIto8wn0Qt2tB-TiB48fV9LMfGOxm8&dib_tag=se&keywords=laptop&qid=1747138869&sprefix=laptop%2Caps%2C262&sr=8-191
"Dell Original 65W Laptop Adapter-Black, Big Pin 7.4 MM, 19.5V 3.34A, Warranty 1 Year(Part Code: 6TM1C, H374X, G4X7T) Without Power Cord",909,https://www.amazon.in/Dell-G4X7T-Power-Adapter-Laptops/dp/B01EYPTMVO/ref=sr_1_192?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.hm71O1C4c-9bO5c4k37X7D_qx8zGtxCzXul4aPujDM9uqK5cCmT0Xd8MnbIiLJGo75VOYgM3NOwxWHRCKPghnuXKVL2J3Xo2TOKMEsqoIQzpKfYXqgkkFCYbiJmMsgzyAwRE_Q_sukLIziXco-hfGiVGCj2QoBd0HaJBAe1YhrhcsgDN7u2UQB9_3P1ucG256AeNK3uwcjgVhyyVLe1bUxvmUzS82BV8syvh-BtIRSw.WzW1md9xRPH76QIto8wn0Qt2tB-TiB48fV9LMfGOxm8&dib_tag=se&keywords=laptop&qid=1747138869&sprefix=laptop%2Caps%2C262&sr=8-192
OneAssist 2 Years Total Protection Plan for Laptop Between INR 50001-60000 (E-Mail Delivery Only),"3,299",https://www.amazon.in/OneAssist-Protection-Between-50001-60000-Delivery/dp/B0CM71B3VS/ref=sr_1_193?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.hm71O1C4c-9bO5c4k37X7D_qx8zGtxCzXul4aPujDM9uqK5cCmT0Xd8MnbIiLJGo75VOYgM3NOwxWHRCKPghnuXKVL2J3Xo2TOKMEsqoIQzpKfYXqgkkFCYbiJmMsgzyAwRE_Q_sukLIziXco-hfGiVGCj2QoBd0HaJBAe1YhrhcsgDN7u2UQB9_3P1ucG256AeNK3uwcjgVhyyVLe1bUxvmUzS82BV8syvh-BtIRSw.WzW1md9xRPH76QIto8wn0Qt2tB-TiB48fV9LMfGOxm8&dib_tag=se&keywords=laptop&qid=1747138869&sprefix=laptop%2Caps%2C262&sr=8-193
Amazon Basics Portable Multimedia Speaker| Suitable for Laptop & Desktop (Black) | USB 2.0 | Deep Bass,369,https://www.amazon.in/Amazon-Basics-Portable-Multimedia-Suitable/dp/B0BC29BP31/ref=sr_1_194?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.hm71O1C4c-9bO5c4k37X7D_qx8zGtxCzXul4aPujDM9uqK5cCmT0Xd8MnbIiLJGo75VOYgM3NOwxWHRCKPghnuXKVL2J3Xo2TOKMEsqoIQzpKfYXqgkkFCYbiJmMsgzyAwRE_Q_sukLIziXco-hfGiVGCj2QoBd0HaJBAe1YhrhcsgDN7u2UQB9_3P1ucG256AeNK3uwcjgVhyyVLe1bUxvmUzS82BV8syvh-BtIRSw.WzW1md9xRPH76QIto8wn0Qt2tB-TiB48fV9LMfGOxm8&dib_tag=se&keywords=laptop&qid=1747138869&sprefix=laptop%2Caps%2C262&sr=8-194
Portronics My Buddy K3 Portable Laptop Tabletop Stand I Foldable & Adjustable for Laptops Up to 15.6 Inches(Silver),"1,499",https://www.amazon.in/Portronics-Portable-Foldable-Adjustable-laptops/dp/B09LCRPZXW/ref=sr_1_195?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.hm71O1C4c-9bO5c4k37X7D_qx8zGtxCzXul4aPujDM9uqK5cCmT0Xd8MnbIiLJGo75VOYgM3NOwxWHRCKPghnuXKVL2J3Xo2TOKMEsqoIQzpKfYXqgkkFCYbiJmMsgzyAwRE_Q_sukLIziXco-hfGiVGCj2QoBd0HaJBAe1YhrhcsgDN7u2UQB9_3P1ucG256AeNK3uwcjgVhyyVLe1bUxvmUzS82BV8syvh-BtIRSw.WzW1md9xRPH76QIto8wn0Qt2tB-TiB48fV9LMfGOxm8&dib_tag=se&keywords=laptop&qid=1747138869&sprefix=laptop%2Caps%2C262&sr=8-195
OneAssist 2 Years Total Protection Plan for Laptop Between INR 25001-30000 (E-Mail Delivery Only),"1,399",https://www.amazon.in/OneAssist-Protection-Between-25001-30000-Delivery/dp/B0CM77C4JY/ref=sr_1_196?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.hm71O1C4c-9bO5c4k37X7D_qx8zGtxCzXul4aPujDM9uqK5cCmT0Xd8MnbIiLJGo75VOYgM3NOwxWHRCKPghnuXKVL2J3Xo2TOKMEsqoIQzpKfYXqgkkFCYbiJmMsgzyAwRE_Q_sukLIziXco-hfGiVGCj2QoBd0HaJBAe1YhrhcsgDN7u2UQB9_3P1ucG256AeNK3uwcjgVhyyVLe1bUxvmUzS82BV8syvh-BtIRSw.WzW1md9xRPH76QIto8wn0Qt2tB-TiB48fV9LMfGOxm8&dib_tag=se&keywords=laptop&qid=1747138869&sprefix=laptop%2Caps%2C262&sr=8-196
"Lenovo V14 G3, 12th Gen Intel Core i7-1255U Upto 4.70Ghz (16GB RAM/512GB SSD/Windows 11) 14.0"" FHD Display Thin and Light Laptop/Iron Grey /1.70 kg 1 Year Onsite Brand Warranty","44,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDM2ODQ5NTYyMzc0NzY2OjE3NDcxMzg4Nzk6c3BfYXRmX25leHQ6MzAwNTUxMzg2NjExMzMyOjowOjo&url=%2FLenovo-i7-1255U-4-70Ghz-Windows-Warranty%2Fdp%2FB0F32ZBDNJ%2Fref%3Dsr_1_193_sspa%3Fcrid%3D4H22E92RYJXX%26dib%3DeyJ2IjoiMSJ9.RLzEH0ST3MoRPVpkukOZfM4lYFA_O7mCNVar9lU9mrNq_N1yBAmx-Fiy9tl80QSxlm77Pt3RBkRsB6TNMRI5K2XbQt6gsYrz3xk5JoRExoESc3qlKXYXNXpMo1Rgg4GgIGX1VHDPdA_ehJkMJGcGyNxilHHDSs1rrxJpX9AfMIeUS-C2f4Px7un4T4ngASBxLz1v9YnD3TrSA9cbFIQJXtZRwNdGOGiBzuKnSBX5sPY.-71EYnmj1Lq-bKny0KzNx8xRJgzusKVvkBdaZBjUFdY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1747138879%26sprefix%3Dlaptop%252Caps%252C262%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HP 15, 13th Gen Intel Core i5-1334U Laptop(16GB DDR4, 512GB SSD), 15.6""/39.6cm,FHD,Win 11,Office 24,Microsoft 365*, Silver,1.59kg, Iris Xe Graphics, FHD Camera w/Privacy Shutter, Backlit KB, fd0467tu","58,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDM2ODQ5NTYyMzc0NzY2OjE3NDcxMzg4Nzk6c3BfYXRmX25leHQ6MzAwNDkxNDQzNjQxNjMyOjowOjo&url=%2FHP-i5-1334U-Microsoft-Graphics-fd0467tu%2Fdp%2FB0DTK9DZB4%2Fref%3Dsr_1_194_sspa%3Fcrid%3D4H22E92RYJXX%26dib%3DeyJ2IjoiMSJ9.RLzEH0ST3MoRPVpkukOZfM4lYFA_O7mCNVar9lU9mrNq_N1yBAmx-Fiy9tl80QSxlm77Pt3RBkRsB6TNMRI5K2XbQt6gsYrz3xk5JoRExoESc3qlKXYXNXpMo1Rgg4GgIGX1VHDPdA_ehJkMJGcGyNxilHHDSs1rrxJpX9AfMIeUS-C2f4Px7un4T4ngASBxLz1v9YnD3TrSA9cbFIQJXtZRwNdGOGiBzuKnSBX5sPY.-71EYnmj1Lq-bKny0KzNx8xRJgzusKVvkBdaZBjUFdY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1747138879%26sprefix%3Dlaptop%252Caps%252C262%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HP Victus, 13th Gen Intel Core i5-13420H, 6 GB RTX 3050 Gaming Laptop, (Upgradable 16GB DDR4, 512GB SSD) 144Hz,300 nits, IPS, 15.6inch(39.6cm) FHD, Win 11, M365* Office24, Mica Silver,2.3kg, fa2700TX","72,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDk5OTgxNTcxODAyOTMwOjE3NDcxMzg3NzM6c3BfYXRmX25leHQ6MzAwNTU5NTg1NTgyODMyOjowOjo&url=%2FHP-i5-13420H-Upgradable-15-6inch-fa2700TX%2Fdp%2FB0DTYZ2CG8%2Fref%3Dsr_1_18_sspa%3Fcrid%3D4H22E92RYJXX%26dib%3DeyJ2IjoiMSJ9.B46mybvsKLDuSoJUUdM2BN4I8wXCYpptI_N621l_bUriB5gsQCG2VJDEx6FvlCOqjTi1zHXZrBWxUYKa_65tq_6uhfkcMsNujJfqzVOItLSaqNjbiaXxndrC-APTSar2gfBi9Z3a_ab5Z5lnfkg-WSojGaj57XGh0Q_y0BpQTmUWRZVQ5Gd3HxqKwq-JskoCL0dtEL42syrAZDp5NhNJHAc27MEd1NOR0O7uadEV18Q.9OzlOHqVWtQ575Bkmz4uv3cP3zofFUk2b5pCxhJpZjg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1747138773%26sprefix%3Dlaptop%252Caps%252C262%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Honor Pad 9 (Smartchoice) WiFi Tablet with Free Bluetooth Keyboard, 12.1-Inch 2.5K Display, 8GB, 256GB Storage, Snapdragon 6 Gen 1 (4nm), 8 Speakers, Up-to 17 Hours, Android 13, Metal Body, Gray","23,350",https://www.amazon.in/HONOR-Pad-Bluetooth-12-1-Inch-Snapdragon/dp/B0CY2QL1JR/ref=sr_1_195?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.RLzEH0ST3MoRPVpkukOZfM4lYFA_O7mCNVar9lU9mrNq_N1yBAmx-Fiy9tl80QSxlm77Pt3RBkRsB6TNMRI5K2XbQt6gsYrz3xk5JoRExoESc3qlKXYXNXpMo1Rgg4GgIGX1VHDPdA_ehJkMJGcGyNxilHHDSs1rrxJpX9AfMIeUS-C2f4Px7un4T4ngASBxLz1v9YnD3TrSA9cbFIQJXtZRwNdGOGiBzuKnSBX5sPY.-71EYnmj1Lq-bKny0KzNx8xRJgzusKVvkBdaZBjUFdY&dib_tag=se&keywords=laptop&qid=1747138879&sprefix=laptop%2Caps%2C262&sr=8-195
"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Battery Life, PC/Mac/Laptop - Black","1,195",https://www.amazon.in/Logitech-Silent-Wireless-Mouse-Black/dp/B01MQ2A86A/ref=sr_1_196?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.RLzEH0ST3MoRPVpkukOZfM4lYFA_O7mCNVar9lU9mrNq_N1yBAmx-Fiy9tl80QSxlm77Pt3RBkRsB6TNMRI5K2XbQt6gsYrz3xk5JoRExoESc3qlKXYXNXpMo1Rgg4GgIGX1VHDPdA_ehJkMJGcGyNxilHHDSs1rrxJpX9AfMIeUS-C2f4Px7un4T4ngASBxLz1v9YnD3TrSA9cbFIQJXtZRwNdGOGiBzuKnSBX5sPY.-71EYnmj1Lq-bKny0KzNx8xRJgzusKVvkBdaZBjUFdY&dib_tag=se&keywords=laptop&qid=1747138879&sprefix=laptop%2Caps%2C262&sr=8-196
Crucial RAM 16GB DDR5 5600 MHz CL46 (16Gbit) Laptop Memory CT16G56C46S5 Black,"3,799",https://www.amazon.in/Crucial-16Gbit-Laptop-Memory-CT16G56C46S5/dp/B0BLTGMCB7/ref=sr_1_197?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.RLzEH0ST3MoRPVpkukOZfM4lYFA_O7mCNVar9lU9mrNq_N1yBAmx-Fiy9tl80QSxlm77Pt3RBkRsB6TNMRI5K2XbQt6gsYrz3xk5JoRExoESc3qlKXYXNXpMo1Rgg4GgIGX1VHDPdA_ehJkMJGcGyNxilHHDSs1rrxJpX9AfMIeUS-C2f4Px7un4T4ngASBxLz1v9YnD3TrSA9cbFIQJXtZRwNdGOGiBzuKnSBX5sPY.-71EYnmj1Lq-bKny0KzNx8xRJgzusKVvkBdaZBjUFdY&dib_tag=se&keywords=laptop&qid=1747138879&sprefix=laptop%2Caps%2C262&sr=8-197
"ZEBRONICS 180HB USB HUB, 3 Ports, USB 3.0, Transfer Speeds Upto 5 Gbps, Lightweight Design, Multi OS Compatible, Plug and Play",169,https://www.amazon.in/ZEBRONICS-Transfer-Speeds-Lightweight-Compatible/dp/B0D5HMBH39/ref=sr_1_198?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.RLzEH0ST3MoRPVpkukOZfM4lYFA_O7mCNVar9lU9mrNq_N1yBAmx-Fiy9tl80QSxlm77Pt3RBkRsB6TNMRI5K2XbQt6gsYrz3xk5JoRExoESc3qlKXYXNXpMo1Rgg4GgIGX1VHDPdA_ehJkMJGcGyNxilHHDSs1rrxJpX9AfMIeUS-C2f4Px7un4T4ngASBxLz1v9YnD3TrSA9cbFIQJXtZRwNdGOGiBzuKnSBX5sPY.-71EYnmj1Lq-bKny0KzNx8xRJgzusKVvkBdaZBjUFdY&dib_tag=se&keywords=laptop&qid=1747138879&sprefix=laptop%2Caps%2C262&sr=8-198
"Portronics Toad 23 Wireless Optical Mouse with 2.4GHz, USB Nano Dongle, Optical Orientation, Click Wheel, Adjustable DPI(Black)",299,https://www.amazon.in/Portronics-Wireless-Optical-Orientation-Adjustable/dp/B0B296NTFV/ref=sr_1_199?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.RLzEH0ST3MoRPVpkukOZfM4lYFA_O7mCNVar9lU9mrNq_N1yBAmx-Fiy9tl80QSxlm77Pt3RBkRsB6TNMRI5K2XbQt6gsYrz3xk5JoRExoESc3qlKXYXNXpMo1Rgg4GgIGX1VHDPdA_ehJkMJGcGyNxilHHDSs1rrxJpX9AfMIeUS-C2f4Px7un4T4ngASBxLz1v9YnD3TrSA9cbFIQJXtZRwNdGOGiBzuKnSBX5sPY.-71EYnmj1Lq-bKny0KzNx8xRJgzusKVvkBdaZBjUFdY&dib_tag=se&keywords=laptop&qid=1747138879&sprefix=laptop%2Caps%2C262&sr=8-199
"MegaStro® Laptop Stand for Desk with 7 Adjustable Angles, Aluminum Ergonomic Foldable Portable Compatible with All Brands 6-17.3 [with Pouch] [with Wire Protectors] (Metallic Grey)",794,https://www.amazon.in/MegaStro%C2%AE-Adjustable-Ergonomic-Compatible-Protectors/dp/B0BKWFRWZM/ref=sr_1_200?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.RLzEH0ST3MoRPVpkukOZfM4lYFA_O7mCNVar9lU9mrNq_N1yBAmx-Fiy9tl80QSxlm77Pt3RBkRsB6TNMRI5K2XbQt6gsYrz3xk5JoRExoESc3qlKXYXNXpMo1Rgg4GgIGX1VHDPdA_ehJkMJGcGyNxilHHDSs1rrxJpX9AfMIeUS-C2f4Px7un4T4ngASBxLz1v9YnD3TrSA9cbFIQJXtZRwNdGOGiBzuKnSBX5sPY.-71EYnmj1Lq-bKny0KzNx8xRJgzusKVvkBdaZBjUFdY&dib_tag=se&keywords=laptop&qid=1747138879&sprefix=laptop%2Caps%2C262&sr=8-200
"Geonix 8GB DDR3 Laptop RAM 1333 Mhz, 5 Years Warranty",469,https://www.amazon.in/Geonix-DDR3-Laptop-Years-Warranty/dp/B0F1TVXBBF/ref=sr_1_201?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.RLzEH0ST3MoRPVpkukOZfM4lYFA_O7mCNVar9lU9mrNq_N1yBAmx-Fiy9tl80QSxlm77Pt3RBkRsB6TNMRI5K2XbQt6gsYrz3xk5JoRExoESc3qlKXYXNXpMo1Rgg4GgIGX1VHDPdA_ehJkMJGcGyNxilHHDSs1rrxJpX9AfMIeUS-C2f4Px7un4T4ngASBxLz1v9YnD3TrSA9cbFIQJXtZRwNdGOGiBzuKnSBX5sPY.-71EYnmj1Lq-bKny0KzNx8xRJgzusKVvkBdaZBjUFdY&dib_tag=se&keywords=laptop&qid=1747138879&sprefix=laptop%2Caps%2C262&sr=8-201
Microsoft New Surface Pro (11th Edition) - Windows 11 Home Copilot + PC - 13” OLED PixelSense Touchscreen - Qualcomm Snapdragon X Elite (12 Core) - 32GB RAM - 1TB SSD - Platinum - ZID-00014,"2,32,990",https://www.amazon.in/Microsoft-New-Surface-Pro-11th/dp/B0D926G2JN/ref=sr_1_202?crid=4H22E92RYJXX&dib=eyJ2IjoiMSJ9.RLzEH0ST3MoRPVpkukOZfM4lYFA_O7mCNVar9lU9mrNq_N1yBAmx-Fiy9tl80QSxlm77Pt3RBkRsB6TNMRI5K2XbQt6gsYrz3xk5JoRExoESc3qlKXYXNXpMo1Rgg4GgIGX1VHDPdA_ehJkMJGcGyNxilHHDSs1rrxJpX9AfMIeUS-C2f4Px7un4T4ngASBxLz1v9YnD3TrSA9cbFIQJXtZRwNdGOGiBzuKnSBX5sPY.-71EYnmj1Lq-bKny0KzNx8xRJgzusKVvkBdaZBjUFdY&dib_tag=se&keywords=laptop&qid=1747138879&sprefix=laptop%2Caps%2C262&sr=8-202
